Order ID,Order Date,Ship Date,Country,Region,Item Type,Sales Channel,Order Priority,Units Sold,Unit Price,Unit Cost
298978602,2018-01-16 00:00:00,2018-02-06 00:00:00,France,Europe,Clothes,Offline,Medium,3267,109.28,35.84
691760861,2016-12-27 00:00:00,2016-12-29 00:00:00,Belarus,Europe,Clothes,Offline,Cancelled,6266,109.28,35.84
997490203,2015-10-21 00:00:00,2015-10-28 00:00:00,Dominica,Central America and the Caribbean,Household,Online,Medium,8372,668.27,502.54
861527955,2015-04-07 00:00:00,2015-04-08 00:00:00,Samoa ,Australia and Oceania,Office Supplies,Online,Medium,4122,651.21,524.96
899547946,2017-06-06 00:00:00,2017-06-12 00:00:00,El Salvador,Central America and the Caribbean,Snacks,Offline,Medium,5082,152.58,97.44
447536504,2022-04-14 00:00:00,2022-04-22 00:00:00,Serbia,Europe,Meat,Offline,High,4852,421.89,364.69
711792457,2016-12-11 00:00:00,2016-12-20 00:00:00,South Korea,Asia,Fruits,Online,Cancelled,4060,9.33,6.92
718927133,2016-02-29 00:00:00,2016-03-13 00:00:00,Nicaragua,Central America and the Caribbean,Office Supplies,Offline,Medium,5370,651.21,524.96
465864360,2018-04-03 00:00:00,2018-04-23 00:00:00,Tanzania,Sub-Saharan Africa,Clothes,Offline,Low,8471,109.28,35.84
469840466,2021-01-13 00:00:00,2021-01-22 00:00:00,Poland,Europe,Vegetables,Offline,High,5090,154.06,90.93
418404281,2021-03-02 00:00:00,2021-03-05 00:00:00,Armenia,Europe,Snacks,Offline,Medium,3979,152.58,97.44
519417130,2020-10-20 00:00:00,2020-11-08 00:00:00,United Arab Emirates,Middle East and North Africa,Cosmetics,Offline,Cancelled,5926,437.2,263.33
151052844,2021-05-18 00:00:00,2021-05-27 00:00:00,Saint Vincent and the Grenadines,Central America and the Caribbean,Clothes,Online,Medium,8748,109.28,35.84
111797749,2022-12-17 00:00:00,2023-01-04 00:00:00,Guatemala,Central America and the Caribbean,Meat,Offline,Low,2293,421.89,364.69
370450675,2020-11-25 00:00:00,2020-12-01 00:00:00,Botswana,Sub-Saharan Africa,Personal Care,Online,Medium,3442,81.73,56.67
516122949,2020-01-18 00:00:00,2020-01-23 00:00:00,Austria,Europe,Snacks,Online,Medium,1105,152.58,97.44
208238399,2015-08-29 00:00:00,2015-09-11 00:00:00,Albania,Europe,Cosmetics,Offline,Low,1224,437.2,263.33
526533353,2016-12-02 00:00:00,2016-12-22 00:00:00,Georgia,Europe,Fruits,Online,Medium,1775,9.33,6.92
821056640,2019-11-15 00:00:00,2019-11-28 00:00:00,Nicaragua,Central America and the Caribbean,Beverages,Online,High,7760,47.45,31.79
962169587,2019-03-09 00:00:00,2019-03-30 00:00:00,Singapore,Asia,Personal Care,Offline,Medium,6217,81.73,56.67
890546023,2021-03-31 00:00:00,2021-04-20 00:00:00,Bahrain,Middle East and North Africa,Cereal,Online,High,1213,205.7,117.11
167172276,2019-01-23 00:00:00,2019-01-26 00:00:00,Myanmar,Asia,Household,Offline,Low,8846,668.27,502.54
223347175,2019-05-13 00:00:00,2019-05-20 00:00:00,Antigua and Barbuda ,Central America and the Caribbean,Snacks,Online,High,2247,152.58,97.44
310682046,2015-07-07 00:00:00,2015-07-14 00:00:00,Taiwan,Asia,Clothes,Online,Low,6576,109.28,35.84
651100718,2020-07-28 00:00:00,2020-08-12 00:00:00,Djibouti,Sub-Saharan Africa,Snacks,Offline,Medium,4026,152.58,97.44
186839520,2019-10-27 00:00:00,2019-11-08 00:00:00,Saudi Arabia,Middle East and North Africa,Baby Food,Online,Cancelled,8821,255.28,159.42
630447280,2022-09-02 00:00:00,2022-09-20 00:00:00,Seychelles ,Sub-Saharan Africa,Household,Online,Low,2215,668.27,502.54
614785325,2022-09-27 00:00:00,2022-09-30 00:00:00,Equatorial Guinea,Sub-Saharan Africa,Office Supplies,Offline,Medium,7494,651.21,524.96
643027484,2021-05-11 00:00:00,2021-05-30 00:00:00,Iceland,Europe,Meat,Online,High,4977,421.89,364.69
838660085,2022-11-30 00:00:00,2022-12-08 00:00:00,Israel,Middle East and North Africa,Personal Care,Offline,High,7011,81.73,56.67
495481956,2020-08-25 00:00:00,2020-09-12 00:00:00,Nauru,Australia and Oceania,Personal Care,Online,Low,2976,81.73,56.67
327604424,2019-04-21 00:00:00,2019-04-22 00:00:00,Hungary,Europe,Beverages,Online,Low,4284,47.45,31.79
219451320,2018-06-18 00:00:00,2018-07-02 00:00:00,Ukraine,Europe,Meat,Offline,Medium,9377,421.89,364.69
575758969,2021-03-15 00:00:00,2021-04-03 00:00:00,France,Europe,Personal Care,Online,High,8729,81.73,56.67
971576201,2021-01-09 00:00:00,2021-01-19 00:00:00,Saudi Arabia,Middle East and North Africa,Snacks,Online,High,9843,152.58,97.44
602264344,2018-12-04 00:00:00,2018-12-12 00:00:00,Malta,Europe,Office Supplies,Offline,High,2258,651.21,524.96
533497226,2019-08-09 00:00:00,2019-08-30 00:00:00,United States of America,North America,Snacks,Online,High,2539,152.58,97.44
551261174,2019-12-23 00:00:00,2019-12-27 00:00:00,Uzbekistan,Asia,Cosmetics,Online,Medium,9287,437.2,263.33
511855018,2020-08-27 00:00:00,2020-08-30 00:00:00,Tajikistan,Asia,Personal Care,Offline,Medium,8129,81.73,56.67
791890084,2018-11-22 00:00:00,2018-11-26 00:00:00,Belgium,Europe,Cereal,Offline,High,6728,205.7,117.11
938290202,2015-08-26 00:00:00,2015-09-01 00:00:00,South Sudan,Sub-Saharan Africa,Snacks,Offline,Low,9777,152.58,97.44
118291699,2022-12-15 00:00:00,2022-12-21 00:00:00,Nauru,Australia and Oceania,Meat,Offline,Medium,3997,421.89,364.69
269443404,2016-10-30 00:00:00,2016-11-09 00:00:00,Bangladesh,Asia,Cosmetics,Online,Medium,3146,437.2,263.33
249606645,2020-06-29 00:00:00,2020-07-18 00:00:00,Liechtenstein,Europe,Fruits,Offline,Cancelled,3008,9.33,6.92
786955249,2020-04-24 00:00:00,2020-05-15 00:00:00,Australia,Australia and Oceania,Clothes,Offline,Low,6401,109.28,35.84
429975545,2016-07-29 00:00:00,2016-08-04 00:00:00,Lebanon,Middle East and North Africa,Baby Food,Online,Low,8174,255.28,159.42
497466361,2015-04-08 00:00:00,2015-04-13 00:00:00,Belgium,Europe,Household,Offline,Cancelled,206,668.27,502.54
128539025,2018-08-05 00:00:00,2018-08-17 00:00:00,Afghanistan,Middle East and North Africa,Cereal,Online,Cancelled,6409,205.7,117.11
332617366,2022-06-16 00:00:00,2022-06-18 00:00:00,Malaysia,Asia,Clothes,Online,Medium,7725,109.28,35.84
839437711,2018-12-23 00:00:00,2019-01-01 00:00:00,Belarus,Europe,Clothes,Offline,Low,7128,109.28,35.84
549048888,2018-10-31 00:00:00,2018-11-08 00:00:00,Luxembourg,Europe,Office Supplies,Online,High,4622,651.21,524.96
681812226,2020-11-27 00:00:00,2020-12-04 00:00:00,Fiji,Australia and Oceania,Clothes,Online,Low,2244,109.28,35.84
728401553,2016-12-11 00:00:00,2016-12-18 00:00:00,Ethiopia,Sub-Saharan Africa,Baby Food,Offline,Cancelled,9061,255.28,159.42
699803197,2019-01-10 00:00:00,2019-01-14 00:00:00,Nicaragua,Central America and the Caribbean,Beverages,Offline,High,6172,47.45,31.79
677315986,2018-10-24 00:00:00,2018-10-25 00:00:00,Ethiopia,Sub-Saharan Africa,Personal Care,Online,High,1706,81.73,56.67
362551248,2018-04-20 00:00:00,2018-05-09 00:00:00,Egypt,Middle East and North Africa,Personal Care,Offline,High,5826,81.73,56.67
427432811,2015-12-03 00:00:00,2015-12-24 00:00:00,Finland,Europe,Snacks,Online,High,5722,152.58,97.44
264197003,2022-01-06 00:00:00,2022-01-22 00:00:00,Haiti,Central America and the Caribbean,Snacks,Online,Medium,619,152.58,97.44
235392653,2018-07-02 00:00:00,2018-07-10 00:00:00,Comoros,Sub-Saharan Africa,Vegetables,Online,Cancelled,6772,154.06,90.93
323881089,2022-06-28 00:00:00,2022-07-04 00:00:00,United Arab Emirates,Middle East and North Africa,Household,Offline,High,2467,668.27,502.54
582836139,2018-03-31 00:00:00,2018-04-15 00:00:00,Andorra,Europe,Office Supplies,Online,High,3020,651.21,524.96
685744130,2020-10-19 00:00:00,2020-10-20 00:00:00,Angola,Sub-Saharan Africa,Household,Online,High,5782,668.27,502.54
376403892,2019-03-07 00:00:00,2019-03-14 00:00:00,Comoros,Sub-Saharan Africa,Baby Food,Offline,Medium,5131,255.28,159.42
818926751,2015-11-29 00:00:00,2015-12-02 00:00:00,Haiti,Central America and the Caribbean,Vegetables,Online,Cancelled,7479,154.06,90.93
547736537,2021-03-20 00:00:00,2021-04-05 00:00:00,Federated States of Micronesia,Australia and Oceania,Beverages,Online,Cancelled,6268,47.45,31.79
417569577,2019-02-07 00:00:00,2019-02-19 00:00:00,Iran,Middle East and North Africa,Household,Offline,Cancelled,6972,668.27,502.54
453474700,2022-02-24 00:00:00,2022-03-12 00:00:00,Algeria,Middle East and North Africa,Clothes,Online,Cancelled,2096,109.28,35.84
300813233,2018-09-15 00:00:00,2018-09-25 00:00:00,Saint Kitts and Nevis ,Central America and the Caribbean,Clothes,Offline,High,6175,109.28,35.84
575259006,2019-09-08 00:00:00,2019-09-24 00:00:00,Ghana,Sub-Saharan Africa,Household,Online,Low,778,668.27,502.54
612798345,2022-03-20 00:00:00,2022-04-05 00:00:00,The Bahamas,Central America and the Caribbean,Cereal,Online,Cancelled,9503,205.7,117.11
719730079,2020-04-08 00:00:00,2020-04-28 00:00:00,Netherlands,Europe,Clothes,Offline,High,2979,109.28,35.84
822665536,2019-09-28 00:00:00,2019-10-05 00:00:00,Djibouti,Sub-Saharan Africa,Cereal,Offline,Medium,3868,205.7,117.11
918528544,2019-05-19 00:00:00,2019-05-20 00:00:00,Thailand,Asia,Clothes,Offline,High,1863,109.28,35.84
624555432,2022-12-30 00:00:00,2023-01-13 00:00:00,Oman,Middle East and North Africa,Baby Food,Offline,High,8686,255.28,159.42
528295028,2021-04-03 00:00:00,2021-04-08 00:00:00,Tonga,Australia and Oceania,Fruits,Online,High,3093,9.33,6.92
837608659,2020-04-21 00:00:00,2020-05-04 00:00:00,Bulgaria,Europe,Household,Online,High,5871,668.27,502.54
930670154,2017-02-26 00:00:00,2017-03-19 00:00:00,Norway,Europe,Meat,Online,Low,4835,421.89,364.69
705965840,2018-09-26 00:00:00,2018-10-03 00:00:00,Barbados,Central America and the Caribbean,Clothes,Online,Low,9835,109.28,35.84
132294547,2019-12-18 00:00:00,2019-12-20 00:00:00,Jordan,Middle East and North Africa,Meat,Offline,High,7751,421.89,364.69
598767602,2017-04-04 00:00:00,2017-04-08 00:00:00,Guinea-Bissau,Sub-Saharan Africa,Household,Offline,Cancelled,7494,668.27,502.54
864808833,2016-09-25 00:00:00,2016-10-11 00:00:00,Uzbekistan,Asia,Cereal,Offline,Cancelled,5007,205.7,117.11
210154569,2019-02-25 00:00:00,2019-03-12 00:00:00,Vanuatu,Australia and Oceania,Meat,Offline,Low,8262,421.89,364.69
684853637,2020-02-15 00:00:00,2020-03-05 00:00:00,Portugal,Europe,Clothes,Offline,High,2265,109.28,35.84
359267365,2020-09-30 00:00:00,2020-10-08 00:00:00,Canada,North America,Fruits,Offline,Medium,4052,9.33,6.92
974069583,2021-05-28 00:00:00,2021-06-07 00:00:00,Dominican Republic,Central America and the Caribbean,Clothes,Online,Medium,7690,109.28,35.84
290246617,2019-02-10 00:00:00,2019-02-19 00:00:00,East Timor,Australia and Oceania,Meat,Offline,Cancelled,9279,421.89,364.69
639097297,2020-08-04 00:00:00,2020-08-24 00:00:00,Libya,Middle East and North Africa,Cereal,Online,High,1947,205.7,117.11
372232949,2019-03-18 00:00:00,2019-03-25 00:00:00,Tuvalu,Australia and Oceania,Household,Online,Cancelled,856,668.27,502.54
611577403,2015-08-08 00:00:00,2015-08-22 00:00:00,Qatar,Middle East and North Africa,Household,Online,Low,8199,668.27,502.54
299366986,2019-11-25 00:00:00,2019-11-27 00:00:00,Ghana,Sub-Saharan Africa,Baby Food,Offline,Medium,8199,255.28,159.42
248150527,2018-08-30 00:00:00,2018-09-07 00:00:00,Namibia,Sub-Saharan Africa,Snacks,Online,High,2110,152.58,97.44
890789353,2022-05-12 00:00:00,2022-05-19 00:00:00,Antigua and Barbuda ,Central America and the Caribbean,Fruits,Online,High,3220,9.33,6.92
930457293,2019-06-20 00:00:00,2019-07-06 00:00:00,Montenegro,Europe,Cereal,Offline,High,1845,205.7,117.11
490640676,2018-10-22 00:00:00,2018-10-26 00:00:00,Uganda,Sub-Saharan Africa,Cereal,Online,Medium,334,205.7,117.11
665138328,2022-01-17 00:00:00,2022-01-31 00:00:00,Equatorial Guinea,Sub-Saharan Africa,Fruits,Online,High,8067,9.33,6.92
368061578,2021-01-23 00:00:00,2021-01-29 00:00:00,Jamaica,Central America and the Caribbean,Baby Food,Online,Medium,6455,255.28,159.42
383834254,2021-11-15 00:00:00,2021-11-19 00:00:00,Saint Lucia,Central America and the Caribbean,Cosmetics,Offline,Medium,3940,437.2,263.33
217192685,2015-02-15 00:00:00,2015-02-22 00:00:00,Ghana,Sub-Saharan Africa,Cosmetics,Offline,Cancelled,997,437.2,263.33
343185698,2019-03-07 00:00:00,2019-03-25 00:00:00,Estonia,Europe,Office Supplies,Offline,High,5129,651.21,524.96
857174623,2018-08-09 00:00:00,2018-08-16 00:00:00,Honduras,Central America and the Caribbean,Vegetables,Online,Low,5874,154.06,90.93
124833285,2022-02-05 00:00:00,2022-02-26 00:00:00,Syria,Middle East and North Africa,Fruits,Offline,Cancelled,9798,9.33,6.92
632148015,2018-02-22 00:00:00,2018-03-15 00:00:00,Eritrea,Sub-Saharan Africa,Fruits,Offline,Low,5500,9.33,6.92
435417640,2015-10-15 00:00:00,2015-11-05 00:00:00,Indonesia,Asia,Household,Online,Medium,8610,668.27,502.54
811253488,2020-09-15 00:00:00,2020-09-24 00:00:00,Kiribati,Australia and Oceania,Office Supplies,Offline,Low,6790,651.21,524.96
406579387,2015-01-05 00:00:00,2015-01-08 00:00:00,Saint Kitts and Nevis ,Central America and the Caribbean,Meat,Online,Low,4730,421.89,364.69
188631665,2021-02-26 00:00:00,2021-03-06 00:00:00,Tunisia ,Middle East and North Africa,Clothes,Online,High,9156,109.28,35.84
294959151,2017-02-25 00:00:00,2017-03-01 00:00:00,Somalia,Middle East and North Africa,Cosmetics,Online,Cancelled,3822,437.2,263.33
483423173,2020-03-26 00:00:00,2020-04-02 00:00:00,Solomon Islands,Australia and Oceania,Vegetables,Online,Cancelled,4514,154.06,90.93
582197558,2022-10-04 00:00:00,2022-10-18 00:00:00,Tunisia ,Middle East and North Africa,Cereal,Offline,Medium,4050,205.7,117.11
939768636,2019-01-06 00:00:00,2019-01-24 00:00:00,Cameroon,Sub-Saharan Africa,Snacks,Online,High,7278,152.58,97.44
174935233,2016-07-26 00:00:00,2016-08-14 00:00:00,France,Europe,Cosmetics,Online,Medium,6078,437.2,263.33
126808679,2020-06-20 00:00:00,2020-06-23 00:00:00,Egypt,Middle East and North Africa,Meat,Online,High,4361,421.89,364.69
904812800,2021-10-09 00:00:00,2021-10-24 00:00:00,Romania,Europe,Fruits,Offline,Medium,3069,9.33,6.92
438683927,2021-06-13 00:00:00,2021-06-30 00:00:00,Romania,Europe,Personal Care,Online,Low,5177,81.73,56.67
328470885,2019-04-27 00:00:00,2019-05-15 00:00:00,Kenya,Sub-Saharan Africa,Snacks,Online,High,689,152.58,97.44
894535005,2020-09-15 00:00:00,2020-09-17 00:00:00,Tanzania,Sub-Saharan Africa,Baby Food,Offline,Medium,1641,255.28,159.42
727550113,2017-05-05 00:00:00,2017-05-09 00:00:00,Comoros,Sub-Saharan Africa,Fruits,Online,Low,7101,9.33,6.92
738502538,2019-04-25 00:00:00,2019-05-06 00:00:00,Vanuatu,Australia and Oceania,Office Supplies,Online,Cancelled,8167,651.21,524.96
108691108,2018-04-12 00:00:00,2018-04-20 00:00:00,Fiji,Australia and Oceania,Office Supplies,Offline,Cancelled,2969,651.21,524.96
339727151,2020-03-27 00:00:00,2020-04-03 00:00:00,Costa Rica,Central America and the Caribbean,Cosmetics,Online,Cancelled,1668,437.2,263.33
303534495,2021-08-13 00:00:00,2021-08-20 00:00:00,Iceland,Europe,Fruits,Offline,High,1457,9.33,6.92
292349469,2022-05-01 00:00:00,2022-05-12 00:00:00,Burkina Faso,Sub-Saharan Africa,Office Supplies,Online,Low,1559,651.21,524.96
668720901,2021-02-26 00:00:00,2021-03-05 00:00:00,Morocco,Middle East and North Africa,Cosmetics,Offline,High,8230,437.2,263.33
515510118,2022-05-07 00:00:00,2022-05-20 00:00:00,Guatemala,Central America and the Caribbean,Cereal,Offline,Low,9754,205.7,117.11
785890948,2016-08-06 00:00:00,2016-08-27 00:00:00,South Africa,Sub-Saharan Africa,Meat,Offline,Cancelled,1451,421.89,364.69
253349721,2016-12-06 00:00:00,2016-12-14 00:00:00,Zimbabwe,Sub-Saharan Africa,Snacks,Online,Cancelled,667,152.58,97.44
461685264,2022-10-24 00:00:00,2022-11-12 00:00:00,India,Asia,Fruits,Offline,Low,1784,9.33,6.92
775008904,2019-11-26 00:00:00,2019-12-11 00:00:00,Liechtenstein,Europe,Baby Food,Online,Medium,1212,255.28,159.42
627744472,2016-06-07 00:00:00,2016-06-23 00:00:00,Guatemala,Central America and the Caribbean,Fruits,Online,Cancelled,2394,9.33,6.92
874628293,2017-04-07 00:00:00,2017-04-25 00:00:00,Taiwan,Asia,Beverages,Online,High,803,47.45,31.79
640709197,2020-07-17 00:00:00,2020-08-03 00:00:00,Lesotho,Sub-Saharan Africa,Baby Food,Online,Medium,8944,255.28,159.42
471348512,2018-08-16 00:00:00,2018-09-03 00:00:00,Greece,Europe,Fruits,Online,Medium,1354,9.33,6.92
982220065,2022-06-01 00:00:00,2022-06-18 00:00:00,Tuvalu,Australia and Oceania,Household,Offline,High,9599,668.27,502.54
609310185,2022-08-14 00:00:00,2022-08-26 00:00:00,Cape Verde,Sub-Saharan Africa,Snacks,Offline,Cancelled,7279,152.58,97.44
558917701,2015-08-21 00:00:00,2015-08-30 00:00:00,Tanzania,Sub-Saharan Africa,Office Supplies,Offline,Low,5023,651.21,524.96
757653939,2021-10-17 00:00:00,2021-11-03 00:00:00,Togo,Sub-Saharan Africa,Beverages,Online,Medium,5492,47.45,31.79
302442729,2020-12-23 00:00:00,2020-12-31 00:00:00,Malta,Europe,Baby Food,Offline,Cancelled,8379,255.28,159.42
610520398,2021-06-06 00:00:00,2021-06-23 00:00:00,Kazakhstan,Asia,Snacks,Online,Low,5408,152.58,97.44
469435775,2021-10-24 00:00:00,2021-11-08 00:00:00,Gabon,Sub-Saharan Africa,Beverages,Online,High,5333,47.45,31.79
987050187,2020-04-12 00:00:00,2020-05-01 00:00:00,Macedonia,Europe,Vegetables,Online,Cancelled,8940,154.06,90.93
641537463,2015-11-02 00:00:00,2015-11-12 00:00:00,Bulgaria,Europe,Office Supplies,Online,High,4047,651.21,524.96
231383931,2021-05-31 00:00:00,2021-06-03 00:00:00,Cuba,Central America and the Caribbean,Cosmetics,Offline,Cancelled,502,437.2,263.33
625388419,2015-07-02 00:00:00,2015-07-16 00:00:00,Guinea-Bissau,Sub-Saharan Africa,Personal Care,Online,High,5186,81.73,56.67
512662255,2015-05-15 00:00:00,2015-05-16 00:00:00,Czech Republic,Europe,Household,Offline,Low,7009,668.27,502.54
452629268,2022-09-17 00:00:00,2022-10-07 00:00:00,Laos,Asia,Fruits,Online,Low,1914,9.33,6.92
625025784,2017-06-07 00:00:00,2017-06-24 00:00:00,Chad,Sub-Saharan Africa,Baby Food,Online,High,7874,255.28,159.42
379900634,2022-11-07 00:00:00,2022-11-18 00:00:00,Germany,Europe,Clothes,Offline,Low,9895,109.28,35.84
487615144,2020-10-12 00:00:00,2020-10-28 00:00:00,China,Asia,Cereal,Online,Cancelled,5012,205.7,117.11
888843142,2020-01-15 00:00:00,2020-01-29 00:00:00,Myanmar,Asia,Personal Care,Offline,Low,7293,81.73,56.67
244570958,2019-08-20 00:00:00,2019-08-23 00:00:00,Namibia,Sub-Saharan Africa,Personal Care,Offline,High,2836,81.73,56.67
886097419,2020-04-17 00:00:00,2020-04-27 00:00:00,Australia,Australia and Oceania,Personal Care,Offline,Low,4772,81.73,56.67
265033853,2021-05-19 00:00:00,2021-06-07 00:00:00,Australia,Australia and Oceania,Snacks,Offline,Medium,8261,152.58,97.44
403304088,2021-07-13 00:00:00,2021-07-21 00:00:00,Lesotho,Sub-Saharan Africa,Household,Online,Medium,5497,668.27,502.54
243144452,2018-06-14 00:00:00,2018-06-19 00:00:00,Georgia,Europe,Cereal,Online,High,701,205.7,117.11
597103774,2021-07-21 00:00:00,2021-08-04 00:00:00,Seychelles ,Sub-Saharan Africa,Vegetables,Online,High,5131,154.06,90.93
998043382,2022-06-15 00:00:00,2022-06-30 00:00:00,Malta,Europe,Cosmetics,Online,High,2070,437.2,263.33
149137103,2016-01-21 00:00:00,2016-01-29 00:00:00,Belize,Central America and the Caribbean,Clothes,Offline,Medium,1838,109.28,35.84
873871266,2021-08-09 00:00:00,2021-08-15 00:00:00,Cameroon,Sub-Saharan Africa,Snacks,Offline,Cancelled,6782,152.58,97.44
666044700,2015-06-27 00:00:00,2015-07-12 00:00:00,Dominica,Central America and the Caribbean,Cosmetics,Offline,Cancelled,6282,437.2,263.33
239768731,2016-11-12 00:00:00,2016-11-27 00:00:00,Marshall Islands,Australia and Oceania,Vegetables,Online,Low,1751,154.06,90.93
379467189,2017-04-29 00:00:00,2017-05-06 00:00:00,Niger,Sub-Saharan Africa,Cereal,Offline,Cancelled,1629,205.7,117.11
589876401,2021-12-14 00:00:00,2021-12-19 00:00:00,Somalia,Middle East and North Africa,Beverages,Online,Low,6390,47.45,31.79
446045196,2015-10-24 00:00:00,2015-11-02 00:00:00,Spain,Europe,Fruits,Offline,Low,3540,9.33,6.92
943334901,2018-10-04 00:00:00,2018-10-16 00:00:00,South Sudan,Sub-Saharan Africa,Meat,Offline,Medium,2615,421.89,364.69
447419345,2018-08-21 00:00:00,2018-09-04 00:00:00,Bangladesh,Asia,Beverages,Offline,High,182,47.45,31.79
544284856,2018-10-14 00:00:00,2018-10-18 00:00:00,Lithuania,Europe,Household,Offline,Medium,4839,668.27,502.54
190230262,2021-10-27 00:00:00,2021-11-12 00:00:00,Brunei,Asia,Baby Food,Online,Low,2217,255.28,159.42
661866891,2022-12-30 00:00:00,2023-01-07 00:00:00,Panama,Central America and the Caribbean,Snacks,Online,Low,9976,152.58,97.44
606118571,2018-11-06 00:00:00,2018-11-09 00:00:00,Romania,Europe,Vegetables,Offline,High,2809,154.06,90.93
990221631,2021-10-28 00:00:00,2021-11-16 00:00:00,Guatemala,Central America and the Caribbean,Cosmetics,Offline,High,7440,437.2,263.33
151724898,2022-05-17 00:00:00,2022-05-19 00:00:00,Canada,North America,Office Supplies,Online,Low,7624,651.21,524.96
548489701,2020-06-11 00:00:00,2020-06-12 00:00:00,Jamaica,Central America and the Caribbean,Personal Care,Offline,Medium,9146,81.73,56.67
208689868,2017-04-01 00:00:00,2017-04-17 00:00:00,Saint Kitts and Nevis ,Central America and the Caribbean,Personal Care,Online,Low,4824,81.73,56.67
380811727,2017-07-02 00:00:00,2017-07-17 00:00:00,Somalia,Middle East and North Africa,Clothes,Online,High,9507,109.28,35.84
583654105,2022-10-07 00:00:00,2022-10-10 00:00:00,Portugal,Europe,Snacks,Online,Cancelled,5075,152.58,97.44
856328332,2022-10-25 00:00:00,2022-10-26 00:00:00,Tunisia ,Middle East and North Africa,Cereal,Online,Low,5438,205.7,117.11
408258235,2019-07-23 00:00:00,2019-08-10 00:00:00,East Timor,Australia and Oceania,Baby Food,Offline,Cancelled,1539,255.28,159.42
769180142,2015-12-19 00:00:00,2015-12-22 00:00:00,Comoros,Sub-Saharan Africa,Household,Online,Cancelled,6352,668.27,502.54
839142882,2020-04-13 00:00:00,2020-04-21 00:00:00,Libya,Middle East and North Africa,Meat,Online,High,9881,421.89,364.69
938507783,2020-12-23 00:00:00,2020-12-25 00:00:00,Australia,Australia and Oceania,Office Supplies,Online,Low,4164,651.21,524.96
557948672,2022-08-22 00:00:00,2022-09-05 00:00:00,Djibouti,Sub-Saharan Africa,Household,Offline,Low,8266,668.27,502.54
608451879,2018-01-27 00:00:00,2018-02-02 00:00:00,Moldova ,Europe,Baby Food,Online,Cancelled,3287,255.28,159.42
271316230,2018-03-20 00:00:00,2018-03-25 00:00:00,Iran,Middle East and North Africa,Meat,Offline,High,7356,421.89,364.69
148153054,2022-08-23 00:00:00,2022-09-09 00:00:00,Japan,Asia,Snacks,Offline,High,636,152.58,97.44
910886180,2015-05-10 00:00:00,2015-05-23 00:00:00,Romania,Europe,Beverages,Online,Medium,317,47.45,31.79
151751935,2021-02-13 00:00:00,2021-02-25 00:00:00,Madagascar,Sub-Saharan Africa,Cereal,Online,Cancelled,5625,205.7,117.11
933299148,2015-11-09 00:00:00,2015-11-21 00:00:00,Guinea-Bissau,Sub-Saharan Africa,Fruits,Offline,Low,2813,9.33,6.92
538389146,2022-09-05 00:00:00,2022-09-16 00:00:00,Brunei,Asia,Personal Care,Offline,Medium,167,81.73,56.67
820195758,2021-11-05 00:00:00,2021-11-17 00:00:00,Vatican City,Europe,Snacks,Offline,Low,3006,152.58,97.44
552205312,2019-12-18 00:00:00,2020-01-07 00:00:00,Qatar,Middle East and North Africa,Cereal,Online,High,8678,205.7,117.11
378216636,2016-06-28 00:00:00,2016-07-09 00:00:00,Lithuania,Europe,Clothes,Online,High,1562,109.28,35.84
562341058,2020-05-15 00:00:00,2020-06-01 00:00:00,Tunisia ,Middle East and North Africa,Beverages,Online,High,8070,47.45,31.79
539002406,2018-07-21 00:00:00,2018-08-08 00:00:00,Denmark,Europe,Clothes,Online,Cancelled,1645,109.28,35.84
262937009,2018-04-30 00:00:00,2018-05-11 00:00:00,Tajikistan,Asia,Fruits,Online,Low,7759,9.33,6.92
659193694,2015-05-31 00:00:00,2015-06-06 00:00:00,Serbia,Europe,Office Supplies,Online,Medium,8918,651.21,524.96
473133790,2015-01-05 00:00:00,2015-01-08 00:00:00,Algeria,Middle East and North Africa,Baby Food,Online,Low,9657,255.28,159.42
320431125,2015-03-11 00:00:00,2015-03-31 00:00:00,Andorra,Europe,Beverages,Online,High,1545,47.45,31.79
437072026,2021-07-01 00:00:00,2021-07-22 00:00:00,Swaziland,Sub-Saharan Africa,Clothes,Online,Medium,8180,109.28,35.84
229355323,2021-11-28 00:00:00,2021-12-16 00:00:00,Liechtenstein,Europe,Vegetables,Offline,Low,192,154.06,90.93
523892343,2022-04-27 00:00:00,2022-05-12 00:00:00,Turkmenistan,Asia,Baby Food,Offline,Cancelled,241,255.28,159.42
417606914,2019-01-18 00:00:00,2019-01-24 00:00:00,Kenya,Sub-Saharan Africa,Office Supplies,Offline,High,8021,651.21,524.96
427735364,2020-05-03 00:00:00,2020-05-09 00:00:00,Fiji,Australia and Oceania,Snacks,Online,High,5254,152.58,97.44
241826522,2020-11-04 00:00:00,2020-11-06 00:00:00,Cuba,Central America and the Caribbean,Clothes,Offline,Low,697,109.28,35.84
967741715,2020-09-22 00:00:00,2020-10-12 00:00:00,Dominican Republic,Central America and the Caribbean,Cosmetics,Offline,High,5134,437.2,263.33
183654773,2018-12-29 00:00:00,2019-01-11 00:00:00,Saudi Arabia,Middle East and North Africa,Personal Care,Offline,Cancelled,6383,81.73,56.67
488052022,2016-02-19 00:00:00,2016-03-10 00:00:00,Angola,Sub-Saharan Africa,Clothes,Online,Medium,4294,109.28,35.84
949732291,2017-07-05 00:00:00,2017-07-10 00:00:00,Macedonia,Europe,Beverages,Offline,Low,5745,47.45,31.79
